id,user_id,created_at,completed,attention_checks,prolific_id,end_time,prolific_end_time,prolific_start_time
4197,ffd5071d-f4bb-4f74-addd-69bd8c27799b,2025-02-23 10:42:07.197579,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",63fcfd532173ce9f787ddb9f,,2025-02-23 11:16:35.899,2025-02-23 10:39:14.321
4199,db8b34e1-7c18-476d-b2d7-7d0dddb91cb7,2025-02-23 10:42:28.520556,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",62aa11e38f2e5735ff291c2b,,2025-02-23 11:20:50.929,2025-02-23 10:34:14.665
4531,8d03a668-9509-4e2f-85ba-e4eaf2f41f26,2025-02-24 15:55:03.034600,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",664212577c09653c94741aab,,2025-02-24 16:44:37.877,2025-02-24 15:50:17.443
4230,d53ca397-b3a8-4149-ab04-02f66e20a39d,2025-02-23 12:03:50.324748,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",6781a4f94c667373feaae5a7,,2025-02-23 12:48:14.566,2025-02-23 11:54:32.756
4227,0f1ce75e-36db-4872-bd04-933754a0d95c,2025-02-23 12:00:22.029054,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",665ed429e094d368fab225c3,,2025-02-23 12:39:48.816,2025-02-23 11:57:11.557
4232,0628caa8-29e7-4ebb-b2b7-303ab1681777,2025-02-23 12:06:35.884621,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",677ac9ff600d54e521087304,,2025-02-23 12:40:02.708,2025-02-23 12:01:06.174
4546,b6524d63-3648-488a-bfc3-8ff941d8a6e7,2025-02-24 16:48:32.683816,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",671309eee1f4753b1cdeed82,,2025-02-24 17:38:45.331,2025-02-24 16:44:46.796
4243,2fb9aa30-e35e-4d3c-a3b5-f671a0681351,2025-02-23 12:43:52.505062,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",674b42e0550b2d74028f16f2,,2025-02-23 13:14:27.617,2025-02-23 12:41:31.508
4270,ed83e6db-2afe-4fb9-b8d7-89eb9f65f4b2,2025-02-23 13:36:01.642588,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",6755730636ddcc6a492e2d99,,2025-02-23 14:09:42.833,2025-02-23 13:34:19.056
4553,cc274ede-7ac8-409c-a975-5bca142060fa,2025-02-24 17:11:10.897619,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",67534fde63fdbd0a960fbb7d,,2025-02-24 18:25:09.306,2025-02-24 17:03:33.549
4589,7700577b-a278-40af-944d-053c97606bc6,2025-02-24 18:39:23.706056,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",662973533159df515afdd606,,2025-02-24 19:05:39.432,2025-02-24 18:36:31.672
4595,e3d50b9f-6c4b-4b8e-bc52-e8084c3d6182,2025-02-24 20:03:11.949954,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",5d68c8aa40524c00189e8ac2,,2025-02-24 20:30:41.847,2025-02-24 19:05:39.932
4600,bb7600c4-a348-4440-8996-4b00992fcc8d,2025-02-24 20:34:26.635156,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",6283e5cee0833a2307ddeb0f,,2025-02-24 20:57:28.296,2025-02-24 20:30:42.330
4325,d1bc3dfb-73ec-4f56-bda1-72ade8489a05,2025-02-23 16:16:29.303822,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",669b7e6e0f7f314904e8ecc2,,2025-02-23 16:59:14.842,2025-02-23 16:07:19.104
4358,9520459e-c382-41a3-855f-61fc8eb8ec46,2025-02-23 17:00:51.113760,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",672ceecd4b982fd2123fa32f,,2025-02-23 18:04:05.528,2025-02-23 16:46:52.064
4615,e0b643ee-faae-485d-b349-4b9533cde89b,2025-02-24 21:29:47.058379,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",558d8d71fdf99b534f79b352,,2025-02-24 22:39:18.402,2025-02-24 21:24:58.120
4366,3302abfa-9dd8-4d47-a2ec-f010a097f3dd,2025-02-23 17:34:17.578396,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",661415341b1fdb1844c6f6a6,,2025-02-23 18:16:51.089,2025-02-23 17:21:38.045
4619,9da5faf0-8e62-411f-b27c-67831cfcd120,2025-02-24 22:30:17.860704,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",66d4407f31981698998d25d8,,2025-02-24 22:59:11.326,2025-02-24 22:14:52.373
4639,06e381b4-4ed7-43b8-b923-2084441c5c04,2025-02-24 23:52:34.612988,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",66da38dc1d5b9365584508ca,,2025-02-25 00:40:15.936,2025-02-24 23:46:24.929
4396,5445bde9-fb53-43f9-bf75-a673cd12a042,2025-02-23 18:53:49.678090,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",67081ef77f9b5aaceef957c0,,2025-02-23 19:38:44.320,2025-02-23 18:39:11.924
4378,575bea0d-d57d-413d-a444-fdc88ae71ee7,2025-02-23 18:19:26.138974,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",57165ba7c5aca2000a8d32ca,,2025-02-23 18:38:18.710,2025-02-23 18:16:51.771
4394,4f52d3e8-f1d1-41e0-83c6-6451ca7df19e,2025-02-23 18:51:24.294927,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",675a64a99571ac3d874a9f70,,2025-02-23 19:24:07.859,2025-02-23 18:28:09.336
4658,5f9c036d-c9d4-4099-8bc2-5dd8d2acad0d,2025-02-25 01:38:37.996921,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",66f75ca6c63db2214194b1cc,,2025-02-25 02:26:59.843,2025-02-25 01:35:46.533
4403,f0dc01ec-fcdf-4658-ac59-ec4dd51a1782,2025-02-23 19:30:34.695647,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",67269f439696d166fbb74e09,,2025-02-23 20:45:09.743,2025-02-23 19:24:07.860
4411,77fe9740-7e12-48a9-a5cb-22963abc633a,2025-02-23 19:55:06.745398,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",671322ae5b5def60f8528351,,2025-02-23 20:49:22.233,2025-02-23 19:42:12.315
4662,3bf2652a-6bb7-488f-8d70-4bb020581b20,2025-02-25 01:47:28.423727,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",5eff5f05b92981000a2aed73,,2025-02-25 02:04:17.009,2025-02-25 01:46:11.584
4431,989393c8-ff8a-42c5-bfe4-2517725ba0b2,2025-02-23 20:51:54.814025,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-2'}}",602a2911a73ba046955f6c58,,2025-02-23 21:26:48.330,2025-02-23 20:49:22.246
4446,55893c02-1fd5-4067-a6c5-74cbe3f638f7,2025-02-23 21:42:25.906108,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",5f0d2ad60ad0d6730c380b05,,2025-02-23 22:05:58.773,2025-02-23 20:42:11.831
4451,11bced58-f2f4-4574-83af-c1d05bdef83b,2025-02-23 22:16:48.992375,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",66e0ff9d08256be084cd8c81,,2025-02-23 22:55:44.301,2025-02-23 22:13:36.948
4462,bce44e6d-01bd-4f00-89b9-48bd238297e5,2025-02-24 11:38:21.511511,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",675a9792e78f971ae2ffec1f,,2025-02-24 12:10:01.888,2025-02-24 11:24:46.800
4460,9ce0bc00-a41d-4423-bb23-ee2678662b15,2025-02-24 11:34:26.444446,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",6071933c3c4ea940e3e2f175,,2025-02-24 12:15:24.910,2025-02-24 11:26:46.452
